id,production_date,panel_serial_nbr,energy_produced
27017,2023-06-13,482303052497,2.68
27018,2023-06-13,482303052574,2.4
27019,2023-06-13,482303052582,2.68
27020,2023-06-13,482303052599,2.61
27751,2023-06-12,482303052269,2.37
27752,2023-06-12,482303052299,2.6
27753,2023-06-12,482303052413,2.36
27754,2023-06-12,482303052483,2.38
27755,2023-06-12,482303052487,2.59
27756,2023-06-12,482303052489,2.38
27757,2023-06-12,482303052497,2.66
27758,2023-06-12,482303052574,2.38
27759,2023-06-12,482303052582,2.65
27760,2023-06-12,482303052599,2.59
28501,2023-06-11,482303052269,2.23
28502,2023-06-11,482303052299,2.44
28503,2023-06-11,482303052413,2.25
28504,2023-06-11,482303052483,2.24
28505,2023-06-11,482303052487,2.43
28506,2023-06-11,482303052489,2.27
28507,2023-06-11,482303052497,2.52
28508,2023-06-11,482303052574,2.23
28509,2023-06-11,482303052582,2.5
28510,2023-06-11,482303052599,2.44
29261,2023-06-10,482303052269,2.38
29262,2023-06-10,482303052299,2.59
29263,2023-06-10,482303052413,2.31
29264,2023-06-10,482303052483,2.39
29265,2023-06-10,482303052487,2.58
29266,2023-06-10,482303052489,2.34
29267,2023-06-10,482303052497,2.63
29268,2023-06-10,482303052574,2.39
29269,2023-06-10,482303052582,2.62
29270,2023-06-10,482303052599,2.59
30031,2023-06-09,482303052269,2.34
30032,2023-06-09,482303052299,2.56
30033,2023-06-09,482303052413,2.29
30034,2023-06-09,482303052483,2.35
30035,2023-06-09,482303052487,2.55
30036,2023-06-09,482303052489,2.32
30037,2023-06-09,482303052497,2.59
30038,2023-06-09,482303052574,2.35
30039,2023-06-09,482303052582,2.59
30040,2023-06-09,482303052599,2.56
30811,2023-06-08,482303052269,2.43
30812,2023-06-08,482303052299,2.63
30813,2023-06-08,482303052413,2.27
30814,2023-06-08,482303052483,2.44
30815,2023-06-08,482303052487,2.62
30816,2023-06-08,482303052489,2.3
30817,2023-06-08,482303052497,2.62
30818,2023-06-08,482303052574,2.44
30819,2023-06-08,482303052582,2.62
30820,2023-06-08,482303052599,2.62
31601,2023-06-07,482303052269,2.44
31602,2023-06-07,482303052299,2.64
31603,2023-06-07,482303052413,2.3
31604,2023-06-07,482303052483,2.45
31605,2023-06-07,482303052487,2.63
31606,2023-06-07,482303052489,2.33
31607,2023-06-07,482303052497,2.64
31608,2023-06-07,482303052574,2.45
31609,2023-06-07,482303052582,2.64
31610,2023-06-07,482303052599,2.64
32401,2023-06-06,482303052269,2.45
32402,2023-06-06,482303052299,2.68
32403,2023-06-06,482303052413,2.39
32404,2023-06-06,482303052483,2.47
32405,2023-06-06,482303052487,2.67
32406,2023-06-06,482303052489,2.42
32407,2023-06-06,482303052497,2.71
32408,2023-06-06,482303052574,2.46
32409,2023-06-06,482303052582,2.71
32410,2023-06-06,482303052599,2.67
33211,2023-06-05,482303052269,2.46
33212,2023-06-05,482303052299,2.65
33213,2023-06-05,482303052413,2.29
33214,2023-06-05,482303052483,2.47
33215,2023-06-05,482303052487,2.64
33216,2023-06-05,482303052489,2.32
33217,2023-06-05,482303052497,2.65
33218,2023-06-05,482303052574,2.47
33219,2023-06-05,482303052582,2.65
33220,2023-06-05,482303052599,2.65
34031,2023-06-04,482303052269,2.38
34032,2023-06-04,482303052299,2.61
34033,2023-06-04,482303052413,2.36
34034,2023-06-04,482303052483,2.4
34035,2023-06-04,482303052487,2.6
34036,2023-06-04,482303052489,2.39
34037,2023-06-04,482303052497,2.66
34038,2023-06-04,482303052574,2.4
34039,2023-06-04,482303052582,2.67
34040,2023-06-04,482303052599,2.61
34861,2023-06-03,482303052269,2.43
34862,2023-06-03,482303052299,2.66
34863,2023-06-03,482303052413,2.43
34864,2023-06-03,482303052483,2.45
34865,2023-06-03,482303052487,2.65
34866,2023-06-03,482303052489,2.46
34867,2023-06-03,482303052497,2.73
34868,2023-06-03,482303052574,2.45
34869,2023-06-03,482303052582,2.73
34870,2023-06-03,482303052599,2.66
35701,2023-06-02,482303052269,1.45
35702,2023-06-02,482303052299,1.57
35703,2023-06-02,482303052413,1.33
35704,2023-06-02,482303052483,1.43
35705,2023-06-02,482303052487,1.55
35706,2023-06-02,482303052489,1.32
35707,2023-06-02,482303052497,1.54
35708,2023-06-02,482303052574,1.44
35709,2023-06-02,482303052582,1.52
35710,2023-06-02,482303052599,1.55
36551,2023-06-01,482303052269,1.28
36552,2023-06-01,482303052299,1.44
36553,2023-06-01,482303052413,1.43
36554,2023-06-01,482303052483,1.28
36555,2023-06-01,482303052487,1.44
36556,2023-06-01,482303052489,1.45
36557,2023-06-01,482303052497,1.5
36558,2023-06-01,482303052574,1.31
36559,2023-06-01,482303052582,1.51
36560,2023-06-01,482303052599,1.44
37411,2023-05-31,482303052269,2.46
37412,2023-05-31,482303052299,2.68
37413,2023-05-31,482303052413,2.42
37414,2023-05-31,482303052483,2.48
37415,2023-05-31,482303052487,2.68
37416,2023-05-31,482303052489,2.45
37417,2023-05-31,482303052497,2.74
37418,2023-05-31,482303052574,2.47
37419,2023-05-31,482303052582,2.74
37420,2023-05-31,482303052599,2.68
38281,2023-05-30,482303052269,0.75
38282,2023-05-30,482303052299,0.945
38283,2023-05-30,482303052413,1.011
38284,2023-05-30,482303052483,0.732
38285,2023-05-30,482303052487,0.938
38286,2023-05-30,482303052489,1.028
38287,2023-05-30,482303052497,1.035
38288,2023-05-30,482303052574,0.762
38289,2023-05-30,482303052582,1.042
38290,2023-05-30,482303052599,0.946
39161,2023-05-29,482303052269,2.38
39162,2023-05-29,482303052299,2.56
39163,2023-05-29,482303052413,2.21
39164,2023-05-29,482303052483,2.4
39165,2023-05-29,482303052487,2.55
39166,2023-05-29,482303052489,2.23
39167,2023-05-29,482303052497,2.54
39168,2023-05-29,482303052574,2.4
39169,2023-05-29,482303052582,2.53
39170,2023-05-29,482303052599,2.55
40051,2023-05-28,482303052269,2.2
40052,2023-05-28,482303052299,2.41
40053,2023-05-28,482303052413,2.13
40054,2023-05-28,482303052483,2.2
40055,2023-05-28,482303052487,2.4
40056,2023-05-28,482303052489,2.16
40057,2023-05-28,482303052497,2.42
40058,2023-05-28,482303052574,2.2
40059,2023-05-28,482303052582,2.42
40060,2023-05-28,482303052599,2.4
40951,2023-05-27,482303052269,2.43
40952,2023-05-27,482303052299,2.63
40953,2023-05-27,482303052413,2.31
40954,2023-05-27,482303052483,2.45
40955,2023-05-27,482303052487,2.62
40956,2023-05-27,482303052489,2.34
40957,2023-05-27,482303052497,2.66
40958,2023-05-27,482303052574,2.45
40959,2023-05-27,482303052582,2.65
40960,2023-05-27,482303052599,2.63
41861,2023-05-26,482303052269,2.48
41862,2023-05-26,482303052299,2.62
41863,2023-05-26,482303052413,2.26
41864,2023-05-26,482303052483,2.49
41865,2023-05-26,482303052487,2.61
41866,2023-05-26,482303052489,2.29
41867,2023-05-26,482303052497,2.62
41868,2023-05-26,482303052574,2.49
41869,2023-05-26,482303052582,2.61
41870,2023-05-26,482303052599,2.62
42781,2023-05-25,482303052269,1.59
42782,2023-05-25,482303052299,1.72
42783,2023-05-25,482303052413,1.47
42784,2023-05-25,482303052483,1.57
42785,2023-05-25,482303052487,1.7
42786,2023-05-25,482303052489,1.47
42787,2023-05-25,482303052497,1.7
42788,2023-05-25,482303052574,1.58
42789,2023-05-25,482303052582,1.69
42790,2023-05-25,482303052599,1.7
43711,2023-05-24,482303052269,1.17
43712,2023-05-24,482303052299,1.43
43713,2023-05-24,482303052413,1.52
43714,2023-05-24,482303052483,1.17
43715,2023-05-24,482303052487,1.42
43716,2023-05-24,482303052489,1.56
43717,2023-05-24,482303052497,1.56
43718,2023-05-24,482303052574,1.2
43719,2023-05-24,482303052582,1.58
43720,2023-05-24,482303052599,1.44
44651,2023-05-23,482303052269,1.43
44652,2023-05-23,482303052299,1.65
44653,2023-05-23,482303052413,1.56
44654,2023-05-23,482303052483,1.42
44655,2023-05-23,482303052487,1.64
44656,2023-05-23,482303052489,1.58
44657,2023-05-23,482303052497,1.69
44658,2023-05-23,482303052574,1.45
44659,2023-05-23,482303052582,1.7
44660,2023-05-23,482303052599,1.65
45601,2023-05-22,482303052269,2.34
45602,2023-05-22,482303052299,2.49
45603,2023-05-22,482303052413,2.08
45604,2023-05-22,482303052483,2.37
45605,2023-05-22,482303052487,2.48
45606,2023-05-22,482303052489,2.11
45607,2023-05-22,482303052497,2.45
45608,2023-05-22,482303052574,2.37
45609,2023-05-22,482303052582,2.45
45610,2023-05-22,482303052599,2.49
46561,2023-05-21,482303052269,2.29
46562,2023-05-21,482303052299,2.39
46563,2023-05-21,482303052413,1.91
46564,2023-05-21,482303052483,2.28
46565,2023-05-21,482303052487,2.38
46566,2023-05-21,482303052489,1.93
46567,2023-05-21,482303052497,2.31
46568,2023-05-21,482303052574,2.28
46569,2023-05-21,482303052582,2.3
46570,2023-05-21,482303052599,2.38
47531,2023-05-20,482303052269,2.01
47532,2023-05-20,482303052299,2.26
47533,2023-05-20,482303052413,2.16
47534,2023-05-20,482303052483,2.05
47535,2023-05-20,482303052487,2.26
47536,2023-05-20,482303052489,2.2
47537,2023-05-20,482303052497,2.34
47538,2023-05-20,482303052574,2.05
47539,2023-05-20,482303052582,2.35
47540,2023-05-20,482303052599,2.26
48511,2023-05-19,482303052269,2.42
48512,2023-05-19,482303052299,2.62
48513,2023-05-19,482303052413,2.31
48514,2023-05-19,482303052483,2.45
48515,2023-05-19,482303052487,2.61
48516,2023-05-19,482303052489,2.34
48517,2023-05-19,482303052497,2.64
48518,2023-05-19,482303052574,2.45
48519,2023-05-19,482303052582,2.64
48520,2023-05-19,482303052599,2.62
49501,2023-05-18,482303052269,2.03
49502,2023-05-18,482303052299,2.17
49503,2023-05-18,482303052413,1.9
49504,2023-05-18,482303052483,2.02
49505,2023-05-18,482303052487,2.16
49506,2023-05-18,482303052489,1.92
49507,2023-05-18,482303052497,2.15
49508,2023-05-18,482303052574,2.03
49509,2023-05-18,482303052582,2.15
49510,2023-05-18,482303052599,2.16
50501,2023-05-17,482303052269,2.02
50502,2023-05-17,482303052299,2.24
50503,2023-05-17,482303052413,2.11
50504,2023-05-17,482303052483,2.05
50505,2023-05-17,482303052487,2.24
50506,2023-05-17,482303052489,2.15
50507,2023-05-17,482303052497,2.3
50508,2023-05-17,482303052574,2.06
50509,2023-05-17,482303052582,2.32
50510,2023-05-17,482303052599,2.25
51511,2023-05-16,482303052269,1.82
51512,2023-05-16,482303052299,2
51513,2023-05-16,482303052413,1.91
51514,2023-05-16,482303052483,1.83
51515,2023-05-16,482303052487,1.99
51516,2023-05-16,482303052489,1.94
51517,2023-05-16,482303052497,2.05
51518,2023-05-16,482303052574,1.85
51519,2023-05-16,482303052582,2.06
51520,2023-05-16,482303052599,2
52531,2023-05-15,482303052269,0.574
52532,2023-05-15,482303052299,0.698
52533,2023-05-15,482303052413,0.72
52534,2023-05-15,482303052483,0.562
52535,2023-05-15,482303052487,0.691
52536,2023-05-15,482303052489,0.732
52537,2023-05-15,482303052497,0.752
52538,2023-05-15,482303052574,0.583
52539,2023-05-15,482303052582,0.756
52540,2023-05-15,482303052599,0.698
53561,2023-05-14,482303052269,2.16
53562,2023-05-14,482303052299,2.35
53563,2023-05-14,482303052413,2.05
53564,2023-05-14,482303052483,2.18
53565,2023-05-14,482303052487,2.35
53566,2023-05-14,482303052489,2.09
53567,2023-05-14,482303052497,2.34
53568,2023-05-14,482303052574,2.2
53569,2023-05-14,482303052582,2.36
53570,2023-05-14,482303052599,2.36
54601,2023-05-13,482303052269,2.36
54602,2023-05-13,482303052299,2.56
54603,2023-05-13,482303052413,2.17
54604,2023-05-13,482303052483,2.4
54605,2023-05-13,482303052487,2.55
54606,2023-05-13,482303052489,2.2
54607,2023-05-13,482303052497,2.55
54608,2023-05-13,482303052574,2.39
54609,2023-05-13,482303052582,2.56
54610,2023-05-13,482303052599,2.55
55651,2023-05-12,482303052269,1.76
55652,2023-05-12,482303052299,1.87
55653,2023-05-12,482303052413,1.6
55654,2023-05-12,482303052483,1.75
55655,2023-05-12,482303052487,1.86
55656,2023-05-12,482303052489,1.62
55657,2023-05-12,482303052497,1.84
55658,2023-05-12,482303052574,1.77
55659,2023-05-12,482303052582,1.84
55660,2023-05-12,482303052599,1.87
56711,2023-05-11,482303052269,0.818
56712,2023-05-11,482303052299,0.943
56713,2023-05-11,482303052413,0.918
56714,2023-05-11,482303052483,0.809
56715,2023-05-11,482303052487,0.936
56716,2023-05-11,482303052489,0.932
56717,2023-05-11,482303052497,0.987
56718,2023-05-11,482303052574,0.832
56719,2023-05-11,482303052582,0.988
56720,2023-05-11,482303052599,0.942
57781,2023-05-10,482303052269,0.823
57782,2023-05-10,482303052299,0.973
57783,2023-05-10,482303052413,0.964
57784,2023-05-10,482303052483,0.81
57785,2023-05-10,482303052487,0.962
57786,2023-05-10,482303052489,0.98
57787,2023-05-10,482303052497,1.026
57788,2023-05-10,482303052574,0.841
57789,2023-05-10,482303052582,1.03
57790,2023-05-10,482303052599,0.971
58861,2023-05-09,482303052269,0.314
58862,2023-05-09,482303052299,0.39
58863,2023-05-09,482303052413,0.399
58864,2023-05-09,482303052483,0.308
58865,2023-05-09,482303052487,0.385
58866,2023-05-09,482303052489,0.406
58867,2023-05-09,482303052497,0.421
58868,2023-05-09,482303052574,0.317
58869,2023-05-09,482303052582,0.422
58870,2023-05-09,482303052599,0.389
59951,2023-05-08,482303052269,1.06
59952,2023-05-08,482303052299,1.2
59953,2023-05-08,482303052413,1.11
59954,2023-05-08,482303052483,1.05
59955,2023-05-08,482303052487,1.19
59956,2023-05-08,482303052489,1.13
59957,2023-05-08,482303052497,1.22
59958,2023-05-08,482303052574,1.08
59959,2023-05-08,482303052582,1.23
59960,2023-05-08,482303052599,1.2
61051,2023-05-07,482303052269,1.01
61052,2023-05-07,482303052299,1.2
61053,2023-05-07,482303052413,1.19
61054,2023-05-07,482303052483,1.02
61055,2023-05-07,482303052487,1.19
61056,2023-05-07,482303052489,1.21
61057,2023-05-07,482303052497,1.27
61058,2023-05-07,482303052574,1.04
61059,2023-05-07,482303052582,1.27
61060,2023-05-07,482303052599,1.2
62161,2023-05-06,482303052269,1.52
62162,2023-05-06,482303052299,1.7
62163,2023-05-06,482303052413,1.57
62164,2023-05-06,482303052483,1.55
62165,2023-05-06,482303052487,1.7
62166,2023-05-06,482303052489,1.6
62167,2023-05-06,482303052497,1.74
62168,2023-05-06,482303052574,1.57
62169,2023-05-06,482303052582,1.75
62170,2023-05-06,482303052599,1.71
63281,2023-05-05,482303052269,0.882
63282,2023-05-05,482303052299,1.063
63283,2023-05-05,482303052413,1.018
63284,2023-05-05,482303052483,0.87
63285,2023-05-05,482303052487,1.05
63286,2023-05-05,482303052489,1.034
63287,2023-05-05,482303052497,1.103
63288,2023-05-05,482303052574,0.877
63289,2023-05-05,482303052582,1.107
63290,2023-05-05,482303052599,1.054
64411,2023-05-04,482303052269,2.27
64412,2023-05-04,482303052299,2.42
64413,2023-05-04,482303052413,1.96
64414,2023-05-04,482303052483,2.29
64415,2023-05-04,482303052487,2.4
64416,2023-05-04,482303052489,1.99
64417,2023-05-04,482303052497,2.35
64418,2023-05-04,482303052574,2.29
64419,2023-05-04,482303052582,2.34
64420,2023-05-04,482303052599,2.41
65551,2023-05-03,482303052269,2.3
65552,2023-05-03,482303052299,2.51
65553,2023-05-03,482303052413,2.09
65554,2023-05-03,482303052483,2.36
65555,2023-05-03,482303052487,2.5
65556,2023-05-03,482303052489,2.12
65557,2023-05-03,482303052497,2.5
65558,2023-05-03,482303052574,2.35
65559,2023-05-03,482303052582,2.51
65560,2023-05-03,482303052599,2.51
66701,2023-05-02,482303052269,2.07
66702,2023-05-02,482303052299,2.17
66703,2023-05-02,482303052413,1.82
66704,2023-05-02,482303052483,2.06
66705,2023-05-02,482303052487,2.15
66706,2023-05-02,482303052489,1.83
66707,2023-05-02,482303052497,2.08
66708,2023-05-02,482303052574,2.07
66709,2023-05-02,482303052582,2.08
66710,2023-05-02,482303052599,2.15
67861,2023-05-01,482303052269,1.32
67862,2023-05-01,482303052299,1.44
67863,2023-05-01,482303052413,1.16
67864,2023-05-01,482303052483,1.3
67865,2023-05-01,482303052487,1.42
67866,2023-05-01,482303052489,1.17
67867,2023-05-01,482303052497,1.38
67868,2023-05-01,482303052574,1.31
67869,2023-05-01,482303052582,1.38
67870,2023-05-01,482303052599,1.42
69031,2023-04-30,482303052269,2.31
69032,2023-04-30,482303052299,2.51
69033,2023-04-30,482303052413,2.04
69034,2023-04-30,482303052483,2.38
69035,2023-04-30,482303052487,2.5
69036,2023-04-30,482303052489,2.06
69037,2023-04-30,482303052497,2.48
69038,2023-04-30,482303052574,2.37
69039,2023-04-30,482303052582,2.48
69040,2023-04-30,482303052599,2.51
70211,2023-04-29,482303052269,1.99
70212,2023-04-29,482303052299,2.21
70213,2023-04-29,482303052413,1.82
70214,2023-04-29,482303052483,2.06
70215,2023-04-29,482303052487,2.2
70216,2023-04-29,482303052489,1.85
70217,2023-04-29,482303052497,2.15
70218,2023-04-29,482303052574,2.05
70219,2023-04-29,482303052582,2.16
70220,2023-04-29,482303052599,2.2
71401,2023-04-28,482303052269,0.347
71402,2023-04-28,482303052299,0.43
71403,2023-04-28,482303052413,0.444
71404,2023-04-28,482303052483,0.34
71405,2023-04-28,482303052487,0.424
71406,2023-04-28,482303052489,0.451
71407,2023-04-28,482303052497,0.466
71408,2023-04-28,482303052574,0.352
71409,2023-04-28,482303052582,0.467
71410,2023-04-28,482303052599,0.428
72601,2023-04-27,482303052269,1.91
72602,2023-04-27,482303052299,2.1
72603,2023-04-27,482303052413,1.8
72604,2023-04-27,482303052483,1.95
72605,2023-04-27,482303052487,2.09
72606,2023-04-27,482303052489,1.83
72607,2023-04-27,482303052497,2.09
72608,2023-04-27,482303052574,1.95
72609,2023-04-27,482303052582,2.09
72610,2023-04-27,482303052599,2.1
73811,2023-04-26,482303052269,1.04
73812,2023-04-26,482303052299,1.16
73813,2023-04-26,482303052413,1.03
73814,2023-04-26,482303052483,1.03
73815,2023-04-26,482303052487,1.15
73816,2023-04-26,482303052489,1.04
73817,2023-04-26,482303052497,1.16
73818,2023-04-26,482303052574,1.05
73819,2023-04-26,482303052582,1.16
73820,2023-04-26,482303052599,1.16
75031,2023-04-25,482303052269,1.66
75032,2023-04-25,482303052299,1.83
75033,2023-04-25,482303052413,1.58
75034,2023-04-25,482303052483,1.71
75035,2023-04-25,482303052487,1.82
75036,2023-04-25,482303052489,1.61
75037,2023-04-25,482303052497,1.8
75038,2023-04-25,482303052574,1.71
75039,2023-04-25,482303052582,1.81
75040,2023-04-25,482303052599,1.83
76261,2023-04-24,482303052269,1.11
76262,2023-04-24,482303052299,1.21
76263,2023-04-24,482303052413,1.03
76264,2023-04-24,482303052483,1.11
76265,2023-04-24,482303052487,1.2
76266,2023-04-24,482303052489,1.04
76267,2023-04-24,482303052497,1.2
76268,2023-04-24,482303052574,1.12
76269,2023-04-24,482303052582,1.2
76270,2023-04-24,482303052599,1.21
77501,2023-04-23,482303052269,1.01
77502,2023-04-23,482303052299,1.24
77503,2023-04-23,482303052413,1.24
77504,2023-04-23,482303052483,1.1
77505,2023-04-23,482303052487,1.24
77506,2023-04-23,482303052489,1.28
77507,2023-04-23,482303052497,1.32
77508,2023-04-23,482303052574,1.1
77509,2023-04-23,482303052582,1.33
77510,2023-04-23,482303052599,1.25
78751,2023-04-22,482303052269,0.671
78752,2023-04-22,482303052299,0.827
78753,2023-04-22,482303052413,0.797
78754,2023-04-22,482303052483,0.724
78755,2023-04-22,482303052487,0.822
78756,2023-04-22,482303052489,0.816
78757,2023-04-22,482303052497,0.861
78758,2023-04-22,482303052574,0.735
78759,2023-04-22,482303052582,0.868
78760,2023-04-22,482303052599,0.829
80011,2023-04-21,482303052269,1.35
80012,2023-04-21,482303052299,1.47
80013,2023-04-21,482303052413,1.27
80014,2023-04-21,482303052483,1.34
80015,2023-04-21,482303052487,1.46
80016,2023-04-21,482303052489,1.28
80017,2023-04-21,482303052497,1.45
80018,2023-04-21,482303052574,1.36
80019,2023-04-21,482303052582,1.45
80020,2023-04-21,482303052599,1.46
81281,2023-04-20,482303052269,1.18
81282,2023-04-20,482303052299,1.28
81283,2023-04-20,482303052413,1.05
81284,2023-04-20,482303052483,1.17
81285,2023-04-20,482303052487,1.26
81286,2023-04-20,482303052489,1.05
81287,2023-04-20,482303052497,1.23
81288,2023-04-20,482303052574,1.18
81289,2023-04-20,482303052582,1.22
81290,2023-04-20,482303052599,1.27
82561,2023-04-19,482303052269,2.36
82562,2023-04-19,482303052299,2.56
82563,2023-04-19,482303052413,1.9
82564,2023-04-19,482303052483,2.46
82565,2023-04-19,482303052487,2.55
82566,2023-04-19,482303052489,1.93
82567,2023-04-19,482303052497,2.44
82568,2023-04-19,482303052574,2.44
82569,2023-04-19,482303052582,2.45
82570,2023-04-19,482303052599,2.55
83851,2023-04-18,482303052269,1.11
83852,2023-04-18,482303052299,1.26
83853,2023-04-18,482303052413,1.06
83854,2023-04-18,482303052483,1.13
83855,2023-04-18,482303052487,1.24
83856,2023-04-18,482303052489,1.07
83857,2023-04-18,482303052497,1.23
83858,2023-04-18,482303052574,1.14
83859,2023-04-18,482303052582,1.23
83860,2023-04-18,482303052599,1.25
85151,2023-04-17,482303052269,1.95
