id,consumption_date,stand_i,stand_ii,gas
13739,2022-07-30 16:30:00.000000,48454,50284,39075.185
14622,2022-07-31 11:30:00.000000,48454,50294,39075.582
14623,2022-07-31 23:59:00.000000,48454,50303,39075.858
14624,2022-08-01 07:00:00.000000,48454,50303,39075.858
14625,2022-08-03 11:30:00.000000,48454,50336,39076.631
14626,2022-08-04 07:30:00.000000,48454,50351,39076.994
14926,2022-08-05 06:30:00.000000,48454,50360,39077.348
14930,2021-12-01 06:00:00.000000,48163,48088,38724.943
15230,2022-08-06 11:00:00.000000,48454,50373,39077.726
15231,2022-08-07 12:00:00.000000,48454,50390,39078.369
15232,2022-08-08 10:15:00.000000,48454,50402,39078.628
15233,2022-08-09 07:15:00.000000,48454,50411,39079.054
15234,2022-08-09 16:30:00.000000,48454,50415,39079.282
15235,2022-08-10 06:00:00.000000,48454,50420,39079.48
15542,2022-08-11 10:00:00.000000,48454,50435,39079.908
15543,2022-08-12 15:30:00.000000,48454,50452,39080.502
15544,2022-08-13 08:00:00.000000,48454,50465,39080.729
15545,2022-08-14 10:00:00.000000,48454,50490,39081.18
15546,2022-08-15 10:00:00.000000,48454,50514,39081.581
15547,2022-08-16 09:00:00.000000,48454,50514,39081.581
15548,2022-08-17 09:30:00.000000,48454,50545,39082.244
15549,2022-08-18 00:00:00.000000,48454,50545,39082.244
15550,2022-08-19 09:30:00.000000,48454,50572,39083.084
15551,2022-08-20 09:30:00.000000,48454,50583,39083.403
15552,2022-08-22 00:00:00.000000,48454,50615,39084.294
15553,2022-08-23 21:30:00.000000,48454,50646,39085.005
15554,2022-08-24 00:00:00.000000,48454,50646,39085.005
15555,2022-08-25 06:30:00.000000,48454,50668,39085.574
15556,2022-08-26 06:30:00.000000,48454,50683,39086.034
15557,2022-08-27 00:00:00.000000,48454,50683,39086.034
15558,2022-08-28 00:00:00.000000,48454,50683,39086.034
15559,2022-08-29 00:00:00.000000,48454,50683,39086.034
15560,2022-08-30 00:00:00.000000,48454,50683,39086.034
15561,2022-08-31 10:15:00.000000,48454,50758,39088.341
15888,2022-09-01 06:30:00.000000,48454,50760,39088.411
15889,2022-09-02 00:00:00.000000,48454,50760,39088.411
15890,2022-09-03 07:00:00.000000,48454,50785,39089.127
15891,2022-09-04 11:15:00.000000,48454,50799,39089.731
15892,2017-10-01 00:00:00.000000,39996,38339,35510.001
15893,2018-05-15 00:00:00.000000,41282,39706,36867
15895,2015-10-01 23:59:00.000000,36301,34142,32889.001
16226,2022-09-05 09:15:00.000000,48454,50814,39089.985
16227,2022-09-06 10:15:00.000000,48454,50832,39090.354
16228,2022-09-07 14:00:00.000000,48454,50847,39090.964
16229,2022-09-08 09:20:00.000000,48454,50859,39091.171
16230,2022-09-09 08:30:00.000000,48454,50870,39091.641
16231,2015-10-15 00:00:00.000000,36303,34142,32889.001
16232,2013-09-03 00:00:00.000000,31998,29557,29800
16233,2014-09-04 00:00:00.000000,34137,31735,31357.001
16234,2015-09-18 00:00:00.000000,36242,34084,32872
16235,2016-09-07 00:00:00.000000,37698,36115,32872
16571,2022-09-10 10:10:00.000000,48454,50879,39091.927
16572,2022-09-11 10:30:00.000000,48454,50892,39092.345
16573,2022-09-12 08:00:00.000000,48454,50904,39092.701
16574,2022-09-13 09:00:00.000000,48454,50912,39093.212
16575,2022-09-14 10:45:00.000000,48454,50923,39093.763
16576,2022-09-15 10:00:00.000000,48454,50930,39094.181
16577,2022-09-16 09:45:00.000000,48454,50938,39094.699
16578,2022-09-17 09:00:00.000000,48454,50946,39095.018
16579,2022-09-18 11:00:00.000000,48454,50955,39095.405
16580,2022-09-19 07:30:00.000000,48454,50966,39095.723
16581,2022-09-20 00:00:00.000000,48454,50966,39095.723
16582,2022-09-21 07:45:00.000000,48454,50979,39096.798
16583,2022-09-22 09:15:00.000000,48454,50989,39097.404
16584,2022-09-23 00:00:00.000000,48454,50989,39097.404
16585,2022-09-24 09:00:00.000000,48454,51001,39098.275
16586,2022-09-25 16:00:00.000000,48454,51012,39098.748
16587,2022-09-26 09:00:00.000000,48454,51018,39099.159
16588,2022-09-27 09:45:00.000000,48454,51026,39099.497
16589,2022-09-28 08:30:00.000000,48454,51032,39100.908
16590,2022-09-29 08:15:00.000000,48454,51039,39101.22
16591,2022-09-30 10:00:00.000000,48454,51048,39102.787
16592,2022-10-01 06:30:00.000000,48454,51056,39103.077
16593,2022-10-02 09:00:00.000000,48454,51065,39103.467
16594,2022-10-03 09:00:00.000000,48454,51073,39103.901
16595,2022-10-04 09:00:00.000000,48454,51078,39104.194
16596,2022-10-05 10:00:00.000000,48454,51087,39104.705
16597,2022-10-06 07:00:00.000000,48454,51094,39105.227
16598,2022-10-07 10:00:00.000000,48454,51103,39105.719
16599,2022-10-08 09:30:00.000000,48454,51108,39106.067
16600,2022-10-09 13:00:00.000000,48454,51119,39106.419
16601,2022-10-10 09:30:00.000000,48454,51126,39106.977
16602,2022-10-11 09:00:00.000000,48454,51133,39107.788
16603,2022-10-12 12:00:00.000000,48454,51140,39109.274
16604,2022-10-13 10:00:00.000000,48454,51147,39109.613
16605,2022-10-14 10:00:00.000000,48454,51156,39110.092
16606,2022-10-15 08:20:00.000000,48454,51164,39110.512
16607,2022-10-16 11:25:00.000000,48454,51172,39110.898
16608,2022-10-17 07:45:00.000000,48454,51180,39111.291
16609,2022-10-18 10:00:00.000000,48454,51187,39111.932
16610,2022-10-19 09:00:00.000000,48454,51194,39113.157
16611,2022-10-20 11:00:00.000000,48454,51199,39113.824
16612,2022-10-21 10:00:00.000000,48454,51204,39114.605
16613,2022-10-22 13:00:00.000000,48454,51209,39115.339
16614,2022-10-23 06:00:00.000000,48454,51214,39115.709
16615,2022-10-24 09:00:00.000000,48454,51220,39117.039
16616,2022-10-25 07:30:00.000000,48454,51225,39117.598
16617,2022-10-26 06:00:00.000000,48454,51231,39118.098
16618,2022-10-27 04:00:00.000000,48454,51238,39118.779
16619,2022-10-27 07:00:00.000000,48454,51239,39118.807
16620,2022-10-27 09:00:00.000000,48454,51240,39118.827
16621,2022-10-28 07:00:00.000000,48454,51245,39119.264
16622,2022-10-29 01:30:00.000000,48454,51257,39119.819
16623,2022-10-30 05:00:00.000000,48454,51267,39120.213
16624,2022-10-31 08:15:00.000000,48454,51273,39120.731
16625,2022-10-31 07:00:00.000000,48454,51278,39121.203
16626,2022-11-01 07:00:00.000000,48454,51279,39121.303
16627,2022-11-02 03:30:00.000000,48454,51286,39121.672
16628,2022-11-02 09:30:00.000000,48454,51288,39121.721
16629,2022-11-03 03:00:00.000000,48454,51296,39122.082
16630,2022-11-03 10:15:00.000000,48454,51298,39122.155
16631,2022-11-04 02:00:00.000000,48454,51303,39122.419
16632,2022-11-04 10:00:00.000000,48454,51305,39122.503
17030,2022-11-05 07:00:00.000000,48454,51315,39122.816
17031,2022-11-06 10:30:00.000000,48454,51324,39123.264
17032,2022-11-07 05:15:00.000000,48454,51334,39123.723
17033,2022-11-07 10:15:00.000000,48454,51336,39123.783
17034,2022-11-08 08:15:00.000000,48454,51340,39124.173
17035,2022-11-09 08:00:00.000000,48454,51348,39124.423
17036,2022-11-10 08:30:00.000000,48454,51356,39125.138
17037,2022-11-11 08:30:00.000000,48454,51365,39125.513
17038,2022-11-12 07:30:00.000000,48454,51372,39125.889
17039,2022-11-13 10:15:00.000000,48454,51385,39126.282
17040,2022-11-14 08:45:00.000000,48454,51394,39126.67
17041,2022-11-15 05:40:00.000000,48454,51401,39126.991
17054,2022-11-15 21:00:00.000000,48454,51407,39128.269
17055,2022-11-16 09:15:00.000000,48454,51409,39128.391
17056,2022-11-17 06:00:00.000000,48454,51415,39128.735
17057,2022-11-18 10:00:00.000000,48454,51429,39129.264
17058,2022-11-19 00:00:00.000000,48454,51429,39129.264
17059,2022-11-20 00:00:00.000000,48454,51429,39129.264
17060,2022-11-21 08:15:00.000000,48454,51452,39133.902
17080,2022-11-22 08:00:00.000000,48454,51461,39137.274
17101,2022-11-23 08:30:00.000000,48454,51470,39137.763
17123,2022-11-24 09:30:00.000000,48454,51479,39139.017
17124,2022-11-25 08:45:00.000000,48454,51489,39140.042
17125,2022-11-26 09:30:00.000000,48454,51499,39141.576
17150,2022-11-27 10:00:00.000000,48454,51508,39142.791
17151,2022-11-28 07:00:00.000000,48454,51519,39145.159
17152,2022-11-29 07:00:00.000000,48454,51529,39148.317
17153,2022-11-30 20:15:00.000000,48454,51554,39153.22
17154,2022-12-01 06:15:00.000000,48454,51555,39153.301
17213,2022-12-02 10:30:00.000000,48454,51567,39153.967
17244,2022-12-02 16:15:00.000000,48454,51569,39154.834
17245,2022-12-03 06:45:00.000000,48454,51576,39155.829
17246,2022-12-04 07:30:00.000000,48454,51587,39157.087
17247,2022-12-05 06:30:00.000000,48454,51603,39158.262
17248,2022-12-06 08:00:00.000000,48454,51622,39162.997
17249,2022-12-07 07:00:00.000000,48454,51629,39163.709
17250,2022-12-08 08:30:00.000000,48454,51641,39164.305
17251,2022-12-08 16:00:00.000000,48454,51643,39164.558
17252,2022-12-09 06:00:00.000000,48454,51650,39164.792
17253,2022-12-10 06:00:00.000000,48454,51662,39166.752
17254,2022-12-11 09:00:00.000000,48454,51674,39167.18
17255,2022-12-12 09:30:00.000000,48454,51688,39170.21
17256,2022-12-13 08:45:00.000000,48454,51700,39170.925
17257,2022-12-13 19:15:00.000000,48454,51707,39172.294
17258,2022-12-14 07:00:00.000000,48454,51710,39172.509
17259,2022-12-15 08:30:00.000000,48454,51724,39175.952
17260,2022-12-15 16:30:00.000000,48454,51729,39176.311
17261,2022-12-16 07:45:00.000000,48454,51736,39181.703
17262,2022-12-17 05:00:00.000000,48454,51751,39182.165
17263,2022-12-17 10:40:00.000000,48454,51753,39182.551
17264,2022-12-18 10:00:00.000000,48454,51762,39185.155
17265,2022-12-18 14:30:00.000000,48454,51766,39186.094
17266,2022-12-19 05:30:00.000000,48454,51781,39186.243
17267,2022-12-19 10:00:00.000000,48454,51782,39186.34
17268,2022-12-20 08:15:00.000000,48454,51794,39188.081
17269,2022-12-21 09:00:00.000000,48454,51804,39190.033
17270,2022-12-21 16:15:00.000000,48454,51808,39190.288
17271,2022-12-22 08:15:00.000000,48454,51814,39191.482
17272,2022-12-23 08:30:00.000000,48454,51822,39193.738
17273,2022-12-24 10:15:00.000000,48454,51830,39194.3
17274,2022-12-25 08:45:00.000000,48454,51842,39196.49
17275,2022-12-26 11:00:00.000000,48454,51842,39196.49
17276,2022-12-27 11:00:00.000000,48454,51860,39198.282
17277,2022-12-28 08:00:00.000000,48454,51869,39199.981
17278,2022-12-29 06:30:00.000000,48454,51879,39200.542
17279,2022-12-30 00:00:00.000000,48454,51879,39200.542
17280,2022-12-31 21:15:00.000000,48454,51910,39206.86
17281,2023-01-01 08:00:00.000000,48454,51912,39207.005
17282,2023-01-02 08:00:00.000000,48454,51923,39207.574
17283,2023-01-03 08:08:00.000000,48454,51932,39208.129
17354,2023-01-04 09:00:00.000000,48454,51940,39209.441
17355,2023-01-05 08:15:00.000000,48454,51950,39209.689
17356,2023-01-06 07:45:00.000000,48454,51959,39210.939
17357,2023-01-07 10:20:00.000000,48454,51968,39211.675
17358,2023-01-08 13:51:00.000000,48454,51976,39212.043
17359,2023-01-09 06:30:00.000000,48454,51984,39212.567
17360,2023-01-10 06:30:00.000000,48454,51995,39213.385
17361,2023-01-10 09:30:00.000000,48454,51997,39213.416
17362,2023-01-11 04:00:00.000000,48454,52008,39214.378
17363,2023-01-12 06:30:00.000000,48454,52021,39217.555
17364,2023-01-13 10:15:00.000000,48454,52031,39217.997
17365,2023-01-14 07:00:00.000000,48454,52038,39219.93
17366,2023-01-15 07:00:00.000000,48454,52050,39220.644
17367,2023-01-16 11:00:00.000000,48454,52064,39224.671
17368,2023-01-17 09:15:00.000000,48454,52072,39227.588
17369,2023-01-18 10:30:00.000000,48454,52080,39228.314
17370,2023-01-19 09:00:00.000000,48454,52091,39231.073
17371,2023-01-20 09:00:00.000000,48454,52100,39234.687
17372,2023-01-21 08:00:00.000000,48454,52114,39238.305
17373,2023-01-22 09:00:00.000000,48454,52125,39241.735
17374,2023-01-23 06:30:00.000000,48454,52135,39247.241
17375,2023-01-24 07:00:00.000000,48454,52147,39249.782
17376,2023-01-25 08:00:00.000000,48454,52156,39255.377
17377,2023-01-26 10:00:00.000000,48454,52169,39257.263
17378,2023-01-27 06:00:00.000000,48454,52179,39257.917
17379,2023-01-28 08:40:00.000000,48454,52191,39260.494
17380,2023-01-29 09:20:00.000000,48454,52202,39262.001
17381,2023-01-30 08:40:00.000000,48454,52214,39266.297
17382,2023-01-31 10:00:00.000000,48454,52224,39270.794
17383,2023-01-31 22:00:00.000000,48454,52231,39271.294
17384,2023-02-01 08:00:00.000000,48454,52233,39271.417
17385,2023-02-01 12:00:00.000000,48454,52235,39271.417
17386,2023-02-02 09:30:00.000000,48454,52245,39272.277
17387,2023-02-03 09:30:00.000000,48454,52254,39272.853
17388,2023-02-04 08:30:00.000000,48454,52263,39273.523
17389,2023-02-05 09:00:00.000000,48454,52273,39275.127
17390,2023-02-06 08:00:00.000000,48454,52282,39275.737
17391,2023-02-07 08:00:00.000000,48454,52292,39277.601
17392,2023-02-08 00:00:00.000000,48454,52292,39277.601
17393,2023-02-09 08:40:00.000000,48454,52316,39278.803
17394,2023-02-09 03:40:00.000000,48454,52319,39280.742
17395,2023-02-10 10:45:00.000000,48454,52328,39281.173
17396,2023-02-11 08:30:00.000000,48454,52336,39283.183
17397,2023-02-12 10:20:00.000000,48454,52347,39284.093
17398,2023-02-13 09:25:00.000000,48454,52356,39284.925
17399,2023-02-14 08:15:00.000000,48454,52364,39285.735
17400,2023-02-15 11:00:00.000000,48454,52378,39286.098
17401,2023-02-16 06:20:00.000000,48454,52386,39286.75
17402,2023-02-17 09:30:00.000000,48454,52393,39288.6
17403,2023-02-18 06:45:00.000000,48454,52398,39289.271
17404,2023-02-19 10:15:00.000000,48454,52404,39289.804
17405,2023-02-20 06:45:00.000000,48454,52409,39294.25
17406,2023-02-21 10:40:00.000000,48454,52414,39295.224
17407,2023-02-22 10:00:00.000000,48454,52421,39298.593
17408,2023-02-23 06:45:00.000000,48454,52425,39299.097
17409,2023-02-24 06:00:00.000000,48454,52433,39299.734
17410,2023-02-25 06:20:00.000000,48454,52439,39300.567
17411,2023-02-26 09:50:00.000000,48454,52437,39304.575
17412,2023-02-27 09:30:00.000000,48454,52433,39305.097
17413,2023-02-28 09:30:00.000000,48454,52430,39309.693
17414,2023-03-01 06:30:00.000000,48454,52430,39309.693
17415,2023-03-01 14:30:00.000000,48454,52422,39310.495
17416,2023-03-02 09:00:00.000000,48454,52425,39310.583
17417,2023-03-02 16:45:00.000000,48454,52412,39310.583
17418,2023-03-03 08:00:00.000000,48454,52422,39311.126
17419,2023-03-04 06:20:00.000000,48454,52421,39312.133
17420,2023-03-05 09:00:00.000000,48454,52423,39313.451
17421,2023-03-06 09:15:00.000000,48454,52423,39315.076
17422,2023-03-07 09:15:00.000000,48454,52427,39315.781
17423,2023-03-08 07:50:00.000000,48454,52434,39317.585
17424,2023-03-09 09:45:00.000000,48454,52436,39322.808
17425,2023-03-10 10:25:00.000000,48454,52441,39326.176
17426,2023-03-11 07:15:00.000000,48454,52446,39326.624
17427,2023-03-11 15:45:00.000000,48454,52438,39327.084
17428,2023-03-12 09:45:00.000000,48454,52443,39327.381
17429,2023-03-13 07:15:00.000000,48454,52445,39328.403
17430,2023-03-13 17:00:00.000000,48454,52439,39328.403
17431,2023-03-14 09:30:00.000000,48454,52443,39329.253
17432,2023-03-15 17:00:00.000000,48454,52435,39329.552
17433,2023-03-16 07:00:00.000000,48454,52440,39330.334
17434,2023-03-16 17:00:00.000000,48454,52435,39331.582
17435,2023-03-17 08:00:00.000000,48454,52433,39332.068
17436,2023-03-17 17:15:00.000000,48454,52426,39332.412
17437,2023-03-18 07:00:00.000000,48454,52432,39332.669
17438,2023-03-18 12:00:00.000000,48454,52428,39332.669
17439,2023-03-18 17:00:00.000000,48454,52424,39333.068
17440,2023-03-19 07:30:00.000000,48454,52429,39333.195
17441,2023-03-20 13:00:00.000000,48454,52440,39334.095
17442,2023-03-21 10:30:00.000000,48454,52440,39334.482
17443,2023-03-22 11:30:00.000000,48454,52444,39335.357
17444,2023-03-23 11:30:00.000000,48454,52446,39335.911
17445,2023-03-23 16:20:00.000000,48454,52439,39335.911
17446,2023-03-24 07:30:00.000000,48454,52442,39337.022
17447,2023-03-24 13:00:00.000000,48454,52439,39337.071
17448,2023-03-25 00:00:00.000000,48454,52439,39337.071
17449,2023-03-26 11:30:00.000000,48454,52437,39338.051
17450,2023-03-27 10:20:00.000000,48454,52435,39338.409
17451,2023-03-27 18:00:00.000000,48454,52428,39339.172
17452,2023-03-28 10:15:00.000000,48454,52430,39339.304
17453,2023-03-29 08:25:00.000000,48454,52430,39342.495
17454,2023-03-30 11:00:00.000000,48454,52432,39342.888
17455,2023-03-31 07:25:00.000000,48454,52425,39343.604
17456,2023-04-01 06:30:00.000000,48454,52429,39344.353
17457,2023-04-02 08:00:00.000000,48454,52436,39345.653
17458,2023-04-03 08:00:00.000000,48454,52426,39346.384
17459,2023-04-04 09:20:00.000000,48454,52411,39346.908
17460,2023-04-04 19:20:00.000000,48454,52396,39346.908
17461,2023-04-05 07:20:00.000000,48454,52399,39347.354
17462,2023-04-06 11:30:00.000000,48454,52387,39348.051
17463,2023-04-07 11:25:00.000000,48454,52392,39349.074
17464,2023-04-08 11:10:00.000000,48454,52398,39349.768
17465,2023-04-09 09:20:00.000000,48454,52390,39350.147
17466,2023-04-10 07:00:00.000000,48454,52387,39350.684
17467,2023-04-11 07:00:00.000000,48454,52389,39351.028
17468,2023-04-12 10:30:00.000000,48454,52379,39351.599
17469,2023-04-13 08:15:00.000000,48454,52372,39351.982
17470,2023-04-14 09:45:00.000000,48454,52363,39352.505
17471,2023-04-15 06:00:00.000000,48454,52355,39353.292
17472,2023-04-16 10:10:00.000000,48454,52347,39353.563
17473,2023-04-17 10:25:00.000000,48454,52354,39353.988
17474,2023-04-18 07:15:00.000000,48454,52343,39354.497
17475,2023-04-19 09:50:00.000000,48454,52342,39355.068
17476,2023-04-20 09:50:00.000000,48454,52329,39355.629
17477,2023-04-21 07:00:00.000000,48454,52328,39356.171
17478,2023-04-22 07:10:00.000000,48454,52325,39356.481
17479,2023-04-23 09:50:00.000000,48454,52326,39356.885
17480,2023-04-24 09:00:00.000000,48454,52324,39357.467
17481,2023-04-25 08:00:00.000000,48454,52322,39357.821
17482,2023-04-26 08:00:00.000000,48454,52313,39358.339
17483,2023-04-27 07:30:00.000000,48454,52314,39358.951
17484,2023-04-28 07:00:00.000000,48454,52304,39359.642
17485,2023-04-29 07:20:00.000000,48454,52312,39360.022
17486,2023-04-30 09:00:00.000000,48454,52299,39360.664
17487,2023-04-30 22:25:00.000000,48454,52283,39360.989
17488,2023-05-01 07:50:00.000000,48454,52285,39361.061
17489,2023-05-02 08:00:00.000000,48454,52280,39361.553
17490,2023-05-03 08:00:00.000000,48454,52265,39361.985
17491,2023-05-04 09:20:00.000000,48454,52250,39362.382
17492,2023-05-05 19:20:00.000000,48454,52237,39363.013
17984,2023-05-06 07:20:00.000000,48454,52236,39363.428
17985,2023-05-07 11:30:00.000000,48454,52229,39363.945
17986,2023-05-08 07:20:00.000000,48454,52229,39364.217
17987,2023-05-09 11:10:00.000000,48454,52229,39364.217
17988,2023-05-10 09:20:00.000000,48454,52233,39364.744
17989,2023-05-11 07:00:00.000000,48454,52232,39365.554
17990,2023-05-12 07:00:00.000000,48454,52231,39365.891
17991,2023-05-13 10:30:00.000000,48454,52224,39366.429
17992,2023-05-14 08:15:00.000000,48454,52213,39366.832
17993,2023-05-15 09:45:00.000000,48454,52203,39367.309
17994,2023-05-16 06:00:00.000000,48454,52205,39367.659
17995,2023-05-16 15:30:00.000000,48454,52194,39368.028
17996,2023-05-17 06:00:00.000000,48454,52194,39368.241
17997,2023-05-18 10:25:00.000000,48454,52179,39368.601
17998,2023-05-19 07:15:00.000000,48454,52170,39369.171
17999,2023-05-20 09:50:00.000000,48454,52157,39369.674
18209,2023-05-21 09:50:00.000000,48454,52144,39370.277
18435,2023-05-22 07:00:00.000000,48454,52134,39370.674
18888,2023-05-23 07:10:00.000000,48454,52124,39371.243
18889,2023-05-24 09:50:00.000000,48454,52120,39371.811
18890,2023-05-25 09:00:00.000000,48454,52116,39372.475
18891,2023-05-26 08:00:00.000000,48454,52107,39372.901
18892,2023-05-27 08:00:00.000000,48454,52094,39373.591
18893,2023-05-28 07:30:00.000000,48454,52079,39374.032
18894,2023-05-29 07:00:00.000000,48454,52071,39374.562
18895,2023-05-30 07:20:00.000000,48454,52060,39374.889
18896,2023-05-31 09:00:00.000000,48454,52044,39375.712
18897,2023-06-01 08:25:00.000000,48454,52045,39375.772
18898,2023-06-02 07:20:00.000000,48454,52045,39376.361
18899,2022-12-04 16:30:00.000000,48454,51593,39157.674
18900,2023-06-03 14:20:00.000000,48454,52040,39376.767
18901,2023-06-04 07:00:00.000000,48454,52027,39377.211
18902,2023-06-05 08:30:00.000000,48454,52011,39377.604
18903,2023-06-06 09:30:00.000000,48454,51996,39378.057
18904,2023-06-07 06:30:00.000000,48454,51983,39378.341
18905,2023-06-08 06:00:00.000000,48454,51973,39378.761
18906,2023-06-09 09:20:00.000000,48454,51960,39379.071
18907,2023-06-10 09:30:00.000000,48454,51954,39379.522
18908,2023-06-11 08:50:00.000000,48454,51952,39379.801
18909,2023-06-12 08:45:00.000000,48454,51949,39380.305
18910,2023-06-13 08:55:00.000000,48454,51949,39380.601
18911,2023-06-14 08:40:00.000000,48454,51944,39381.019
18912,2023-06-15 06:00:00.000000,48454,51940,39381.282
18913,2023-06-16 08:30:00.000000,48454,51932,39381.775
18914,2023-06-17 08:00:00.000000,48454,51929,39382.149
18915,2023-06-18 10:00:00.000000,48454,51925,39382.432
18916,2023-06-19 08:15:00.000000,48454,51932,39382.823
18917,2023-06-20 06:10:00.000000,48454,51927,39383.172
18918,2023-06-21 07:00:00.000000,48454,51934,39383.587
18919,2023-06-22 08:20:00.000000,48454,51926,39383.965
18920,2023-06-23 07:50:00.000000,48454,51929,39384.387
18921,2023-06-24 08:15:00.000000,48454,51922,39384.881
18922,2023-06-25 08:40:00.000000,48454,51920,39385.245
18923,2023-06-26 08:00:00.000000,48454,51920,39385.567
18924,2023-06-27 06:20:00.000000,48454,51910,39385.877
18925,2023-06-27 23:00:00.000000,48454,51903,39385.877
18926,2023-06-28 07:15:00.000000,48454,51906,39386.247
18927,2023-06-29 09:00:00.000000,48454,51910,39386.708
18928,2023-07-01 08:25:00.000000,48454,51909,39387.551
18929,2023-07-02 07:20:00.000000,48454,51916,39388.019
18930,2023-07-03 14:20:00.000000,48454,51907,39388.392
18931,2023-07-04 06:30:00.000000,48454,51902,39388.661
18933,2023-07-05 08:00:00.000000,48454,51899,39389.119
18934,2023-07-06 15:00:00.000000,48454,51896,39389.807
18935,2023-07-07 07:40:00.000000,48454,51892,39390.074
18936,2023-07-08 09:25:00.000000,48454,51879,39390.421
18937,2023-07-09 07:24:00.000000,48454,51874,39390.854
18938,2023-07-10 12:00:00.000000,48454,51874,39391.313
18939,2023-07-11 06:30:00.000000,48454,51872,39391.545
18940,2023-07-12 09:10:00.000000,48454,51871,39392.079
18941,2023-07-13 08:50:00.000000,48454,51860,39392.246
18942,2023-07-14 07:15:00.000000,48454,51850,39392.712
18943,2023-07-15 08:05:00.000000,48454,51850,39393.113
18944,2023-07-16 14:10:00.000000,48454,51849,39393.437
18945,2023-07-17 10:20:00.000000,48454,51849,39393.847
18946,2023-07-18 06:30:00.000000,48454,51841,39394.221
18947,2023-07-19 07:30:00.000000,48454,51833,39394.593
18948,2023-07-20 10:00:00.000000,48454,51826,39395.434
19234,2023-07-21 10:00:00.000000,48454,51826,39395.434
19235,2023-07-22 07:50:00.000000,48454,51826,39395.758
19236,2023-07-23 09:40:00.000000,48454,51830,39396.124
19237,2023-07-24 08:30:00.000000,48454,51833,39396.498
19238,2023-07-25 09:40:00.000000,48454,51830,39396.124
19239,2023-07-26 09:50:00.000000,48454,51824,39397.434
19531,2023-07-27 00:00:00.000000,48454,51824,39397.434
19532,2023-07-28 09:30:00.000000,48454,51822,39398.174
19826,2023-07-29 09:30:00.000000,48454,51822,39398.704
19827,2023-07-30 10:40:00.000000,48454,51816,39398.816
20123,2023-06-30 09:00:00.000000,48454,51914,39387.081
20124,2023-07-31 09:00:00.000000,48454,51815,39399.271
20125,2023-08-01 04:00:00.000000,48454,51821,39399.569
20126,2023-08-02 11:00:00.000000,48454,51821,39400.045
20127,2023-08-03 09:30:00.000000,48454,51820,39400.292
20128,2023-08-04 08:00:00.000000,48454,51819,39400.697
20426,2023-08-05 00:00:00.000000,48454,51819,39400.697
20427,2023-08-06 08:05:00.000000,48454,51821,39401.374
20428,2023-08-07 07:10:00.000000,48454,51827,39401.718
20429,2023-08-08 08:30:00.000000,48454,51819,39402.428
20430,2023-08-09 10:00:00.000000,48454,51809,39402.983
20431,2023-08-10 00:00:00.000000,48454,51809,39402.983
20432,2023-08-11 00:00:00.000000,48454,51809,39402.983
20433,2023-08-12 10:00:00.000000,48454,51804,39403.144
20434,2023-08-13 05:00:00.000000,48454,51793,39403.879
20435,2023-08-14 05:10:00.000000,48454,51791,39404.334
20739,2023-08-15 07:00:00.000000,48454,51783,39404.643
20740,2023-08-16 09:30:00.000000,48454,51781,39405.095
20741,2023-08-17 06:00:00.000000,48454,51772,39405.442
20742,2023-08-18 08:40:00.000000,48454,51767,39406.079
20743,2023-08-19 14:30:00.000000,48454,51767,39406.199
20744,2023-08-20 08:20:00.000000,48454,51767,39406.563
20745,2023-08-21 09:40:00.000000,48454,51757,39406.963
20746,2023-08-22 10:15:00.000000,48454,51747,39407.383
20747,2023-08-23 08:50:00.000000,48454,51743,39407.651
20748,2023-08-24 06:30:00.000000,48454,51736,39408.054
20749,2023-08-25 08:30:00.000000,48454,51745,39408.532
20750,2023-08-26 08:35:00.000000,48454,51753,39408.951
20751,2023-08-27 00:00:00.000000,48454,51753,39408.951
20752,2023-08-28 09:30:00.000000,48454,51750,39409.666
20753,2023-08-29 06:20:00.000000,48454,51742,39409.914
20754,2023-08-30 08:30:00.000000,48454,51745,39410.345
20755,2023-08-31 09:20:00.000000,48454,51751,39410.768
20756,2023-09-01 04:00:00.000000,48454,51748,39411.218
20757,2023-09-02 11:00:00.000000,48454,51751,39411.679
20758,2023-09-03 09:30:00.000000,48454,51748,39412.771
20759,2023-09-04 08:00:00.000000,48454,51742,39413.099
20760,2023-09-05 00:00:00.000000,48454,51738,39413.572
21074,2023-09-06 08:05:00.000000,48454,51731,39413.887
21075,2023-09-07 07:10:00.000000,48454,51728,39414.331
21076,2023-09-08 08:30:00.000000,48454,51726,39414.637
21077,2023-09-09 10:00:00.000000,48454,51721,39414.904
21078,2023-09-10 00:00:00.000000,48454,51722,39415.291
21079,2023-09-11 00:00:00.000000,48454,51727,39415.605
21080,2023-09-12 09:00:00.000000,48454,51734,39415.972
21081,2023-09-13 07:00:00.000000,48454,51738,39416.244
21082,2023-09-14 11:50:00.000000,48454,51732,39416.759
21083,2023-09-15 07:00:00.000000,48454,51732,39416.759
21084,2023-09-16 09:30:00.000000,48454,51721,39417.469
21085,2023-09-17 10:00:00.000000,48454,51722,39417.842
21086,2023-09-18 08:40:00.000000,48454,51727,39418.262
21087,2023-09-19 08:40:00.000000,48454,51729,39418.482
21088,2023-09-20 00:00:00.000000,48454,51729,39418.482
21089,2023-09-21 08:10:00.000000,48454,51747,39419.321
21090,2023-09-22 09:40:00.000000,48454,51750,39419.707
21091,2023-09-23 12:40:00.000000,48454,51752,39420.154
